run_family,scenario_name,mechanism,cohort_id,sponsor_id,entry_timestamp,nav,nav_per_deposit,nav_per_risk
deterministic,neutral_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,139.8931849798775916915602912,1.077251356702897489780815029,1.077251356702897489780815029
deterministic,neutral_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:4,lp_late,4,34.96628863156718187496750323,0.7720723861329843368689491164,0.7720723861329843368689491164
deterministic,neutral_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,139.8931849798775916915602912,1.077251356702897489780815029,1.077251356702897489780815029
deterministic,neutral_late_lp,global_state_fungible_fees_reserve_residual,lp_late:4,lp_late,4,34.96628863156718187496750323,0.7720723861329843368689491164,0.7720723861329843368689491164
deterministic,skewed_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,134.9593631913866207783837855,1.039258324975535460977012850,1.039258324975535460977012850
deterministic,skewed_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,37.46333524757022249859521758,0.6252743438118382151638395414,0.6252743438118382151638395414
deterministic,skewed_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,134.9593631913866207783837855,1.039258324975535460977012850,1.039258324975535460977012850
deterministic,skewed_late_lp,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,37.46333524757022249859521758,0.6252743438118382151638395414,0.6252743438118382151638395414
deterministic,long_tail_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,348.1105329680639536503039934,1.118888214359363447174964959,1.118888214359363447174964959
deterministic,long_tail_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,82.87853949085585624744016700,0.6588051769423406816864818791,0.6588051769423406816864818791
deterministic,long_tail_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,348.1105329680639536503039934,1.118888214359363447174964959,1.118888214359363447174964959
deterministic,long_tail_late_lp,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,82.87853949085585624744016700,0.6588051769423406816864818790,0.6588051769423406816864818790
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,132.4219659178945208928459300,1.019719026790589744234376578,1.019719026790589744234376578
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,lp_early:2,lp_early,2,35.31418165786886816265481390,1.071478446707273498463642932,1.071478446707273498463642932
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,22.06529505136688966069382906,0.6466097446409203301276040205,0.6466097446409203301276040205
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,132.4219659178945208928459300,1.019719026790589744234376578,1.019719026790589744234376578
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,lp_early:2,lp_early,2,35.31418165786886816265481390,1.071478446707273498463642932,1.071478446707273498463642932
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,22.06529505136688966069382906,0.6466097446409203301276040205,0.6466097446409203301276040205
