run_family,scenario_name,mechanism,price_continuity_pass,max_price_change,slippage_pass,solvency_pass,path_terminal_states,path_max_price_diff,path_max_funds_diff,fairness_gap_nav_per_deposit,divergence_max_quote_diff_vs_reference,divergence_max_nav_per_deposit_diff_vs_reference,invariant_failures
monte_carlo,layer_c_sell_heavy_mc_0023,global_state_avm_fixed_point,True,0.0,True,True,1,0,0,0.0009457447718428914392039390,0.00009191396894839311945070955133,0.0007116503793399118320918511,0
monte_carlo,layer_c_sell_heavy_mc_0024,reference_parallel_lmsr,True,5.605605605605605605605605608E-29,True,True,1,0,0,0.0015667930355419241807778693,,,0
monte_carlo,layer_c_sell_heavy_mc_0024,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0027267903899912229899407277,0.0001159954924886899055956365617,0.001002762553066238251438811,0
monte_carlo,layer_c_sell_heavy_mc_0025,reference_parallel_lmsr,True,2.384795584028653321418533994E-29,True,True,1,0,0,0.0107951372751038104436910335,,,0
monte_carlo,layer_c_sell_heavy_mc_0025,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0115392249156037506514512910,0.0002296164632354325606115198906,0.0032442200788718447031063331,0
monte_carlo,layer_c_sell_heavy_mc_0026,reference_parallel_lmsr,True,3.982434601011098442728762186E-29,True,True,1,0,0,-0.000360499293448661325615524,,,0
monte_carlo,layer_c_sell_heavy_mc_0026,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.001466157838226057135716979,0.0004213794249553032715264724098,0.001435850494179870339931493,0
monte_carlo,layer_c_sell_heavy_mc_0027,reference_parallel_lmsr,True,3.396527340765299861597514697E-29,True,True,1,0,0,-0.005651937696019607668775346,,,0
monte_carlo,layer_c_sell_heavy_mc_0027,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.002860771842762199199693052,0.001039131327874164463176804244,0.0169985835688917438186198948,0
monte_carlo,layer_c_sell_heavy_mc_0028,reference_parallel_lmsr,True,2.208005003307505746780516946E-29,True,True,1,0,0,-0.0034047932595940222157960174,,,0
monte_carlo,layer_c_sell_heavy_mc_0028,global_state_avm_fixed_point,True,0.000,True,True,1,0,0,-0.000714175064671110834772778,0.0006836593896749574758345273982,0.0017461873640692789833419564,0
monte_carlo,layer_c_sell_heavy_mc_0029,reference_parallel_lmsr,True,2.153770394424695362516383533E-29,True,True,1,0,0,-0.024436638880706429342591029,,,0
monte_carlo,layer_c_sell_heavy_mc_0029,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.019650942555380974749170507,0.0006164557433676104298003890264,0.008891032661206306211039233,0
monte_carlo,layer_c_sell_heavy_mc_0030,reference_parallel_lmsr,True,1.988490357136988018969500975E-29,True,True,1,0,0,0.0129767370484819594522710992,,,0
monte_carlo,layer_c_sell_heavy_mc_0030,global_state_avm_fixed_point,True,0.000000,False,True,1,0,0,0.0151550774191649204655723760,0.002004030799330154724283301032,0.0014734412077865730787656033,0
monte_carlo,layer_c_sell_heavy_mc_0031,reference_parallel_lmsr,True,5.711285528643758484679435215E-29,True,True,1,0,0,-0.031721628651562715746020327,,,0
monte_carlo,layer_c_sell_heavy_mc_0031,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.030469754896500641137336953,0.0002467491810612713474757848379,0.007952899779897576387618156,0
adversarial,layer_c_sell_heavy_adv_0000,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,0.1013818647304912334936279088,,,0
adversarial,layer_c_sell_heavy_adv_0000,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1030036798608631487107382268,0.0006185940398989919724141447173,0.001377851062169428821545419,0
adversarial,layer_c_sell_heavy_adv_0001,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,-0.0611068760198373333840159197,,,0
adversarial,layer_c_sell_heavy_adv_0001,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.0594848747546575571683110360,0.0006185940398989919724141447173,0.0013780371179986878474575887,0
adversarial,layer_c_sell_heavy_adv_0002,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0888129031491691539266245877,,,0
adversarial,layer_c_sell_heavy_adv_0002,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0904698901417921367468538698,0.0003729119095222642078591324054,0.001404493434216966553556172,0
adversarial,layer_c_sell_heavy_adv_0003,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.0340346924056221000670776295,,,0
adversarial,layer_c_sell_heavy_adv_0003,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.0323778080509947952571939965,0.0003729119095222642078591324054,0.0014043907567319875568693251,0
adversarial,layer_c_sell_heavy_adv_0004,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,0.1008166892686887833882601907,,,0
adversarial,layer_c_sell_heavy_adv_0004,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1014502813770336484498351865,0.0007833951088384745161811927200,0.000437557308580314828770292,0
adversarial,layer_c_sell_heavy_adv_0005,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,-0.0599764144382116280161425843,,,0
adversarial,layer_c_sell_heavy_adv_0005,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.0593426751442028305820301509,0.0007833951088384745161811927200,0.0004377043994699248340888544,0
adversarial,layer_c_sell_heavy_adv_0006,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0883070956471122555216266810,,,0
adversarial,layer_c_sell_heavy_adv_0006,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0889552917398769934598886510,0.0005659177744858433003807021166,0.000446850819223305349794446,0
adversarial,layer_c_sell_heavy_adv_0007,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.0330725641266989161000508772,,,0
adversarial,layer_c_sell_heavy_adv_0007,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.0324244512588914050327394938,0.0005659177744858433003807021166,0.0004467675389810570979661825,0
adversarial,layer_c_sell_heavy_adv_0008,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,0.0761064162558771306477771256,,,0
