run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,divergence_implemented,divergence_max_price_entry_diff,divergence_max_quote_diff,divergence_max_nav_diff,divergence_max_nav_per_deposit_diff,divergence_solvency_match,invariant_failures
monte_carlo,layer_c_sell_heavy_mc_0004,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,50,0,16,primary,4E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0004,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,50,0,16,primary,0.0,True,True,3,True,1,0,0,True,0.000003027507840863822706244530238,0.0001234998463380296502671166248,0.06100216786297388975309724,0.0018801228079175321945959334,True,0
monte_carlo,layer_c_sell_heavy_mc_0005,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,25,21,primary,2.163985311581037806924752876E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0005,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,100,25,21,primary,0.000000,True,True,3,True,1,0,0,True,0.000001904370375829762242927127841,0.0002111613642642978385104697752,0.47732775996440850641071446,0.0120459284773198250689186279,True,0
monte_carlo,layer_c_sell_heavy_mc_0006,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,0,18,primary,1E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0006,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,100,0,18,primary,0.00000,True,True,3,True,1,0,0,True,0.000001881838442194001258771091662,0.0002778220551323457577589345995,0.34113721446889663220430687,0.0086323917827559180896746537,True,0
monte_carlo,layer_c_sell_heavy_mc_0007,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,25,19,primary,2.451204942030765578664259213E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0007,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,150,25,19,primary,0.0,True,True,4,True,1,0,0,True,0.000003146036951436729612249083408,0.0004119595210749187648688098248,0.4052484430133115803793477,0.0098595644010929054564845774,True,0
monte_carlo,layer_c_sell_heavy_mc_0008,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,100,25,18,primary,5.003117338795832928474263993E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0008,Randomized active-LP resolved market path.,global_state_avm_fixed_point,8,100,25,18,primary,0.000000,True,True,3,True,1,0,0,True,0.000004247862794643602691450552633,0.0003252027451127449658012412524,0.2494474423689810847659968,0.0040697553866530453877741413,True,0
monte_carlo,layer_c_sell_heavy_mc_0009,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,25,17,primary,0E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0009,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,150,25,17,primary,0.000000,True,True,3,True,1,0,0,True,6.666666666666666666666666667E-7,0.0002533287953484080889646670420,0.14916590932471955778612461,0.001938720999932997806772710,True,0
monte_carlo,layer_c_sell_heavy_mc_0010,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,50,0,18,primary,2.981061217991557708134286518E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0010,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,50,0,18,primary,0.0,True,False,3,True,1,0,0,True,0.000001927631905054387987478601876,0.0002905334751320230829288578868,0.18057614553516691671019858,0.0055587003653941955210457488,True,0
monte_carlo,layer_c_sell_heavy_mc_0011,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,50,25,19,primary,2.913057317235128882927488293E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0011,Randomized active-LP resolved market path.,global_state_avm_fixed_point,8,50,25,19,primary,0.000000,True,True,5,True,1,0,0,True,0.000005199763258565929890040217304,0.0003280445041299834331201288123,0.2161042133865738132638552,0.001465407146990018006878950,True,0
monte_carlo,layer_c_sell_heavy_mc_0012,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,0,19,primary,3E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0012,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,150,0,19,primary,0.000000,True,True,3,True,1,0,0,True,0.000001932778907132059702968143243,0.0007062780501727495459846458654,0.3376395929892966790529584,0.006917258027095668818669934,True,0
monte_carlo,layer_c_sell_heavy_mc_0013,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,0,20,primary,6.813493280988293949649464518E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0013,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,100,0,20,primary,0.000000,True,True,5,True,1,0,0,True,0.000001962249086521089688965780295,0.0009306675290286910169741534586,0.3615375542809547625033563,0.0062679365751611004773321921,True,0
monte_carlo,layer_c_sell_heavy_mc_0014,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,0,21,primary,3.952174411065585905322201732E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0014,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,50,0,21,primary,0.000000,True,True,4,True,1,0,0,True,0.000001538941495430926302982094532,0.0007279097946932695293090049417,0.29632353965711279594472054,0.0053232997125592276080047333,True,0
monte_carlo,layer_c_sell_heavy_mc_0015,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,0,20,primary,3.419586596664936031669948294E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0015,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,100,0,20,primary,0.0,True,False,5,True,1,0,0,True,0.000003282981669792257296084514417,0.0004633684064023957696027634021,0.07033502271629178665705434,0.001238097532164704684861296,True,0
monte_carlo,layer_c_sell_heavy_mc_0016,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,25,18,primary,1.993507185845504508708241447E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0016,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,150,25,18,primary,0.000000,True,True,4,True,1,0,0,True,0.000001729439867687535341066484833,0.0008726206122813570290036411602,0.3172242746001204282331529,0.0080022320797189229320599557,True,0
monte_carlo,layer_c_sell_heavy_mc_0017,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,25,25,primary,4.895197053140549125479179246E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0017,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,50,25,25,primary,0.000000,True,True,5,True,1,0,0,True,0.000001729439867687535341066484833,0.0007594268790994151841535208203,0.3960853342690128934838766,0.0144182336473150479308763448,True,0
monte_carlo,layer_c_sell_heavy_mc_0018,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,0,21,primary,4.411837508920168936428602080E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0018,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,50,0,21,primary,0.000000,True,True,4,True,1,0,0,True,0.000001924916849402880980610985580,0.0006201831912279510804378509504,0.9783635394285962502633621,0.009189070495015529848618374,True,0
monte_carlo,layer_c_sell_heavy_mc_0019,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,25,19,primary,3.529597790773841415221851585E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0019,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,150,25,19,primary,0.0,True,True,5,True,1,0,0,True,0.000003182835631150032833910322508,0.0002093528659772640403902380153,0.2855547899287924373507311,0.002392335321448037188781095,True,0
monte_carlo,layer_c_sell_heavy_mc_0020,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,25,17,primary,3.984728532091629325086085599E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0020,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,150,25,17,primary,0.000000,True,True,3,True,1,0,0,True,0.000003013963478579861947192737955,0.0004217401950494233699771868904,0.7245614614731301754184312,0.0055330998061521717906130134,True,0
monte_carlo,layer_c_sell_heavy_mc_0021,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,50,25,19,primary,4.921196099397215212386147137E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0021,Randomized active-LP resolved market path.,global_state_avm_fixed_point,8,50,25,19,primary,0.000000,True,True,4,True,1,0,0,True,0.000004474911667862229698144070276,0.0002530778819967654077270639162,0.4231708931213782048754251,0.0059628307735390264861529806,True,0
monte_carlo,layer_c_sell_heavy_mc_0022,Randomized active-LP cancellation path.,reference_parallel_lmsr,8,150,0,19,primary,7E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0022,Randomized active-LP cancellation path.,global_state_avm_fixed_point,8,150,0,19,primary,0.000,True,True,3,True,1,0,0,True,0.000005391596086169831492334248698,0.0006512115698989635469812316135,0.1204063161404280715482654,0.001323306471950589380150651,True,0
monte_carlo,layer_c_sell_heavy_mc_0023,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,25,17,primary,4E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0023,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,150,25,17,primary,0.0,True,True,3,True,1,0,0,True,4E-80,0.00009191396894839311945070955133,0.0801761265711259727054970,0.0007116503793399118320918511,True,0
monte_carlo,layer_c_sell_heavy_mc_0024,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,100,0,20,primary,5.605605605605605605605605608E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0024,Randomized active-LP cancellation path.,global_state_avm_fixed_point,3,100,0,20,primary,0.000000,True,True,3,True,1,0,0,True,6.666666666666666666667867868E-7,0.0001159954924886899055956365617,0.0765429845095428346949131,0.001002762553066238251438811,True,0
monte_carlo,layer_c_sell_heavy_mc_0025,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,50,25,19,primary,2.384795584028653321418533994E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0025,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,50,25,19,primary,0.000000,True,True,3,True,1,0,0,True,0.000002271560004911015941086746892,0.0002296164632354325606115198906,0.18346482039682050074453536,0.0032442200788718447031063331,True,0
monte_carlo,layer_c_sell_heavy_mc_0026,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,50,0,16,primary,3.982434601011098442728762186E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0026,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,50,0,16,primary,0.000000,True,True,3,True,1,0,0,True,0.000003096999065035633922103042895,0.0004213794249553032715264724098,0.1875277690516116222041426,0.001435850494179870339931493,True,0
monte_carlo,layer_c_sell_heavy_mc_0027,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,0,22,primary,3.396527340765299861597514697E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0027,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,100,0,22,primary,0.000000,True,True,5,True,1,0,0,True,8.090907413266354503657389948E-7,0.001039131327874164463176804244,0.9860507207714847891346521,0.0169985835688917438186198948,True,0
monte_carlo,layer_c_sell_heavy_mc_0028,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,25,18,primary,2.208005003307505746780516946E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0028,Randomized active-LP resolved market path.,global_state_avm_fixed_point,8,150,25,18,primary,0.000,True,True,3,True,1,0,0,True,0.000006134519916559982500785113588,0.0006836593896749574758345273982,0.2555002748191433060008693,0.0017461873640692789833419564,True,0
monte_carlo,layer_c_sell_heavy_mc_0029,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,25,20,primary,2.153770394424695362516383533E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0029,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,150,25,20,primary,0.000000,True,True,5,True,1,0,0,True,0.000001773322135796154639037056113,0.0006164557433676104298003890264,0.8317807995143732883017922,0.008891032661206306211039233,True,0
monte_carlo,layer_c_sell_heavy_mc_0030,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,0,21,primary,1.988490357136988018969500975E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0030,Randomized active-LP resolved market path.,global_state_avm_fixed_point,8,150,0,21,primary,0.000000,True,False,5,True,1,0,0,True,0.000004431889682281822887292273411,0.002004030799330154724283301032,0.1606768239220747704859100,0.0014734412077865730787656033,True,0
monte_carlo,layer_c_sell_heavy_mc_0031,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,0,20,primary,5.711285528643758484679435215E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,layer_c_sell_heavy_mc_0031,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,150,0,20,primary,0.000000,True,True,4,True,1,0,0,True,7.363469965633567360683475433E-7,0.0002467491810612713474757848379,0.17476528721565429283619179,0.007952899779897576387618156,True,0
adversarial,layer_c_sell_heavy_adv_0000,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0000,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779769357,0.0006185940398989919724141447173,0.03228907440665328786850899,0.001377851062169428821545419,True,0
adversarial,layer_c_sell_heavy_adv_0001,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0001,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779769357,0.0006185940398989919724141447173,0.03228907440665328786850899,0.0013780371179986878474575887,True,0
adversarial,layer_c_sell_heavy_adv_0002,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0002,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,9,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0003729119095222642078591324054,0.03327383101945922619046682,0.001404493434216966553556172,True,0
adversarial,layer_c_sell_heavy_adv_0003,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0003,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,10,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0003729119095222642078591324054,0.03327383101945922619046682,0.0014043907567319875568693251,True,0
adversarial,layer_c_sell_heavy_adv_0004,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0004,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779671275,0.0007833951088384745161811927200,0.02572173076108018500270777,0.000437557308580314828770292,True,0
adversarial,layer_c_sell_heavy_adv_0005,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0005,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779671275,0.0007833951088384745161811927200,0.02572173076108018500270777,0.0004377043994699248340888544,True,0
adversarial,layer_c_sell_heavy_adv_0006,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0006,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,9,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0005659177744858433003807021166,0.02641463735172163596871082,0.000446850819223305349794446,True,0
adversarial,layer_c_sell_heavy_adv_0007,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0007,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,10,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0005659177744858433003807021166,0.02641463735172163596871083,0.0004467675389810570979661825,True,0
adversarial,layer_c_sell_heavy_adv_0008,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,8,100,25,8,primary,6E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0008,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,8,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000005255806231121587719947617720,0.00009459609239146612202025803937,0.01285218330177633792028825,0.000302061756095234076659403,True,0
adversarial,layer_c_sell_heavy_adv_0009,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,8,100,25,8,primary,6E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,layer_c_sell_heavy_adv_0009,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,8,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000005255806231121587719947617720,0.00009459609239146612202025803937,0.01285218330177633792028824,0.0003022015291851269023706849,True,0
adversarial,layer_c_sell_heavy_adv_0010,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,8,100,25,9,primary,7E-80,True,True,2,True,1,0,0,False,,,,,,0
