run_family,scenario_name,mechanism,price_continuity_pass,max_price_change,slippage_pass,solvency_pass,path_terminal_states,path_max_price_diff,path_max_funds_diff,fairness_gap_nav_per_deposit,invariant_failures
monte_carlo,paper_quick_mc_0039,reference_parallel_lmsr,True,4.652438973324767975508992382E-29,True,True,1,0,0,0.0386294867677368694024673671,0
monte_carlo,paper_quick_mc_0040,reference_parallel_lmsr,True,2.040388172464356590876957936E-29,True,True,1,0,0,-0.0637629538366293352534342638,0
monte_carlo,paper_quick_mc_0041,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,-0.0190629754760841958842410684,0
monte_carlo,paper_quick_mc_0042,reference_parallel_lmsr,True,8.522805003992087450089431562E-30,True,True,1,0,0,-0.021413926548071561851165123,0
monte_carlo,paper_quick_mc_0043,reference_parallel_lmsr,True,0.000,True,True,1,0,0,0.000148188899812732369333813,0
monte_carlo,paper_quick_mc_0044,reference_parallel_lmsr,True,1.702435095732125020696858863E-29,True,True,1,0,0,-0.0098413963132907524775496416,0
monte_carlo,paper_quick_mc_0045,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.0146314759737644523024846353,0
monte_carlo,paper_quick_mc_0046,reference_parallel_lmsr,True,1.862288617266847945859359876E-29,True,True,1,0,0,0.0026151781616484341578283274,0
monte_carlo,paper_quick_mc_0047,reference_parallel_lmsr,True,0E-81,True,True,1,0,0,0.000408545793069745457905477,0
monte_carlo,paper_quick_mc_0048,reference_parallel_lmsr,True,2.111763248859997044479297655E-29,True,True,1,0,0,0.0178320462879201344131699475,0
monte_carlo,paper_quick_mc_0049,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.0612150296279979080731779135,0
monte_carlo,paper_quick_mc_0050,reference_parallel_lmsr,True,8.002100055802891919539174941E-29,True,True,1,0,0,0.0391823160654158494984529023,0
monte_carlo,paper_quick_mc_0051,reference_parallel_lmsr,True,1.926320838095646268586749204E-29,True,True,1,0,0,-0.006222828994599364331960857,0
monte_carlo,paper_quick_mc_0052,reference_parallel_lmsr,True,9.754174130917635996789025846E-29,True,True,1,0,0,-0.0156595776799051006894978854,0
monte_carlo,paper_quick_mc_0053,reference_parallel_lmsr,True,3.004054319826697507619408534E-29,True,True,1,0,0,-0.011036900941868318688056782,0
monte_carlo,paper_quick_mc_0054,reference_parallel_lmsr,True,1.195538836588731818278194372E-29,True,True,1,0,0,-0.0080755500380765298614221026,0
monte_carlo,paper_quick_mc_0055,reference_parallel_lmsr,True,5.525995395978915371777816584E-30,True,True,1,0,0,-0.020431887418209790674696017,0
monte_carlo,paper_quick_mc_0056,reference_parallel_lmsr,True,5.213166634432254702617660785E-29,True,True,1,0,0,-0.0057603919176715435081168355,0
monte_carlo,paper_quick_mc_0057,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.000048592708204323272046496,0
monte_carlo,paper_quick_mc_0058,reference_parallel_lmsr,True,1.900578383191211146147948425E-29,True,True,1,0,0,-0.0007660142152439895949084922,0
monte_carlo,paper_quick_mc_0059,reference_parallel_lmsr,True,1.270741679648258272159493802E-29,True,True,1,0,0,-0.0037713469444564899389270732,0
monte_carlo,paper_quick_mc_0060,reference_parallel_lmsr,True,1.307725584591726582289072450E-29,True,True,1,0,0,-0.0052271547549865361486011228,0
monte_carlo,paper_quick_mc_0061,reference_parallel_lmsr,True,1.777611194797731775516278982E-29,True,True,1,0,0,0.0270015759302904577205711887,0
monte_carlo,paper_quick_mc_0062,reference_parallel_lmsr,True,3.529041320593844927864318659E-29,True,True,1,0,0,0.0177872330653030954925965998,0
monte_carlo,paper_quick_mc_0063,reference_parallel_lmsr,True,2.137016373864004328422180472E-29,True,True,1,0,0,-0.005245787725782506497658376,0
adversarial,paper_quick_adv_0000,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0303349569493694232533477395,0
adversarial,paper_quick_adv_0001,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.0158682097105869136000838281,0
adversarial,paper_quick_adv_0006,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.0265054507878564903352256263,0
adversarial,paper_quick_adv_0007,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.008146924207110762304848049,0
adversarial,paper_quick_adv_0014,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0224476458956585220924622890,0
adversarial,paper_quick_adv_0015,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.011396484703831863662698171,0
adversarial,paper_quick_adv_0016,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0345506157597592324177453038,0
adversarial,paper_quick_adv_0017,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.0240115869606630555339573695,0
adversarial,paper_quick_adv_0020,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.0188470890773946237131949811,0
adversarial,paper_quick_adv_0021,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.003837741412843632863996631,0
adversarial,paper_quick_adv_0022,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.030628215152058382810257871,0
adversarial,paper_quick_adv_0023,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.0159917043476378658926978681,0
adversarial,paper_quick_adv_0024,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,0.0986309306945858388024276514,0
adversarial,paper_quick_adv_0025,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,-0.055379624838601950709010906,0
adversarial,paper_quick_adv_0030,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0863498642364811814997316105,0
adversarial,paper_quick_adv_0031,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.0291580524134096606338473072,0
adversarial,paper_quick_adv_0038,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,0.0935009764134671100870171539,0
adversarial,paper_quick_adv_0039,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,-0.052031393902579902058216132,0
adversarial,paper_quick_adv_0040,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,0.1013818647304912334936279088,0
adversarial,paper_quick_adv_0041,reference_parallel_lmsr,True,1.726236382983195709702754400E-28,True,True,1,0,0,-0.0611068760198373333840159197,0
adversarial,paper_quick_adv_0044,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0818642459982394971812197669,0
adversarial,paper_quick_adv_0045,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.026303991746750933092235852,0
adversarial,paper_quick_adv_0046,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0888129031491691539266245877,0
adversarial,paper_quick_adv_0047,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.0340346924056221000670776295,0
adversarial,paper_quick_adv_0048,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.0303349569493694232533477396,0
adversarial,paper_quick_adv_0049,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,-0.015868209710586913600083828,0
adversarial,paper_quick_adv_0054,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0265054507878564903352256262,0
adversarial,paper_quick_adv_0055,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.0081469242071107623048480491,0
adversarial,paper_quick_adv_0062,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.0240020879183177743997549238,0
adversarial,paper_quick_adv_0063,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,-0.012313849893265801575059758,0
adversarial,paper_quick_adv_0064,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.0336850791596081392896941540,0
adversarial,paper_quick_adv_0065,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,-0.0224053163487209584423542984,0
adversarial,paper_quick_adv_0068,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0203565174726165344378227537,0
adversarial,paper_quick_adv_0069,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.004721821918567521351945271,0
adversarial,paper_quick_adv_0070,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0297818638526052179942768815,0
adversarial,paper_quick_adv_0071,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.0144445467461452314961024445,0
adversarial,paper_quick_adv_0072,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,0.0986309306945858388024276513,0
adversarial,paper_quick_adv_0073,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,-0.0553796248386019507090109061,0
adversarial,paper_quick_adv_0078,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0863498642364811814997316107,0
adversarial,paper_quick_adv_0079,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.029158052413409660633847307,0
adversarial,paper_quick_adv_0086,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,0.0945106217876351365591655867,0
adversarial,paper_quick_adv_0087,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,-0.052717385571840031059308754,0
adversarial,paper_quick_adv_0088,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,0.1008166892686887833882601907,0
adversarial,paper_quick_adv_0089,reference_parallel_lmsr,True,2.353958704067994149594665090E-29,True,True,1,0,0,-0.0599764144382116280161425843,0
adversarial,paper_quick_adv_0092,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0827472974408988675202930840,0
adversarial,paper_quick_adv_0093,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.026888876085071645125187194,0
adversarial,paper_quick_adv_0094,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0883070956471122555216266810,0
adversarial,paper_quick_adv_0095,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.0330725641266989161000508772,0
adversarial,paper_quick_adv_0096,reference_parallel_lmsr,True,6.035549653820721774559954005E-29,True,True,1,0,0,0.0227323181655888172516419534,0
adversarial,paper_quick_adv_0097,reference_parallel_lmsr,True,6.035549653820721774559954005E-29,True,True,1,0,0,-0.011788985193841588710934959,0
adversarial,paper_quick_adv_0102,reference_parallel_lmsr,True,7.034936422679443177379106768E-29,True,True,1,0,0,0.0198582612565906567816525468,0
adversarial,paper_quick_adv_0103,reference_parallel_lmsr,True,7.034936422679443177379106768E-29,True,True,1,0,0,-0.0060327162629821476902801372,0
adversarial,paper_quick_adv_0110,reference_parallel_lmsr,True,6.035549653820721774559954005E-29,True,True,1,0,0,0.0182383256101034577624097910,0
adversarial,paper_quick_adv_0111,reference_parallel_lmsr,True,6.035549653820721774559954005E-29,True,True,1,0,0,-0.009316052111843875924530484,0
adversarial,paper_quick_adv_0112,reference_parallel_lmsr,True,6.035549653820721774559954005E-29,True,True,1,0,0,0.0251028067559059647016080588,0
adversarial,paper_quick_adv_0113,reference_parallel_lmsr,True,6.035549653820721774559954005E-29,True,True,1,0,0,-0.0163854222410075135366054907,0
adversarial,paper_quick_adv_0116,reference_parallel_lmsr,True,7.034936422679443177379106768E-29,True,True,1,0,0,0.0154934288782306480270582177,0
adversarial,paper_quick_adv_0117,reference_parallel_lmsr,True,7.034936422679443177379106768E-29,True,True,1,0,0,-0.003643792164683395695712958,0
adversarial,paper_quick_adv_0118,reference_parallel_lmsr,True,7.034936422679443177379106768E-29,True,True,1,0,0,0.022172572651298644530833016,0
adversarial,paper_quick_adv_0119,reference_parallel_lmsr,True,7.034936422679443177379106768E-29,True,True,1,0,0,-0.0104721613449329206902611764,0
adversarial,paper_quick_adv_0120,reference_parallel_lmsr,True,6.214006799262159301446513186E-29,True,True,1,0,0,0.0744574607982991796279094688,0
adversarial,paper_quick_adv_0121,reference_parallel_lmsr,True,6.214006799262159301446513186E-29,True,True,1,0,0,-0.040613550399802173580680239,0
adversarial,paper_quick_adv_0126,reference_parallel_lmsr,True,7.195757700279592343731162997E-29,True,True,1,0,0,0.0651311010239675755415501332,0
adversarial,paper_quick_adv_0127,reference_parallel_lmsr,True,7.195757700279592343731162997E-29,True,True,1,0,0,-0.021172157374608439364892148,0
adversarial,paper_quick_adv_0134,reference_parallel_lmsr,True,6.214006799262159301446513186E-29,True,True,1,0,0,0.0714183503101548920344473464,0
adversarial,paper_quick_adv_0135,reference_parallel_lmsr,True,6.214006799262159301446513186E-29,True,True,1,0,0,-0.038764281178730337036158655,0
adversarial,paper_quick_adv_0136,reference_parallel_lmsr,True,6.214006799262159301446513186E-29,True,True,1,0,0,0.0760635283424040679100249157,0
adversarial,paper_quick_adv_0137,reference_parallel_lmsr,True,6.214006799262159301446513186E-29,True,True,1,0,0,-0.0438958625649134094365484994,0
adversarial,paper_quick_adv_0140,reference_parallel_lmsr,True,7.195757700279592343731162997E-29,True,True,1,0,0,0.0624751538692543187689622535,0
adversarial,paper_quick_adv_0141,reference_parallel_lmsr,True,7.195757700279592343731162997E-29,True,True,1,0,0,-0.019585063080333788043864867,0
adversarial,paper_quick_adv_0142,reference_parallel_lmsr,True,7.195757700279592343731162997E-29,True,True,1,0,0,0.0665589394274303973816225663,0
adversarial,paper_quick_adv_0143,reference_parallel_lmsr,True,7.195757700279592343731162997E-29,True,True,1,0,0,-0.0239873604201335256184348759,0
adversarial,paper_quick_adv_0144,reference_parallel_lmsr,True,5.082568129533239389103119162E-29,True,True,1,0,0,0.0227323181655888172516419533,0
adversarial,paper_quick_adv_0145,reference_parallel_lmsr,True,5.082568129533239389103119162E-29,True,True,1,0,0,-0.0117889851938415887109349591,0
adversarial,paper_quick_adv_0150,reference_parallel_lmsr,True,7.437719077499784281812990474E-29,True,True,1,0,0,0.0198582612565906567816525470,0
adversarial,paper_quick_adv_0151,reference_parallel_lmsr,True,7.437719077499784281812990474E-29,True,True,1,0,0,-0.006032716262982147690280137,0
adversarial,paper_quick_adv_0158,reference_parallel_lmsr,True,5.082568129533239389103119162E-29,True,True,1,0,0,0.0189398867059929676216847728,0
adversarial,paper_quick_adv_0159,reference_parallel_lmsr,True,5.082568129533239389103119162E-29,True,True,1,0,0,-0.009714531906083272214040236,0
adversarial,paper_quick_adv_0160,reference_parallel_lmsr,True,5.082568129533239389103119162E-29,True,True,1,0,0,0.0247206600516387298359933175,0
adversarial,paper_quick_adv_0161,reference_parallel_lmsr,True,5.082568129533239389103119162E-29,True,True,1,0,0,-0.0156675280551458422534354991,0
adversarial,paper_quick_adv_0164,reference_parallel_lmsr,True,7.437719077499784281812990474E-29,True,True,1,0,0,0.0161748538312697690553142103,0
adversarial,paper_quick_adv_0165,reference_parallel_lmsr,True,7.437719077499784281812990474E-29,True,True,1,0,0,-0.004028749813221973733114047,0
adversarial,paper_quick_adv_0166,reference_parallel_lmsr,True,7.437719077499784281812990474E-29,True,True,1,0,0,0.0217995103312612634762985377,0
adversarial,paper_quick_adv_0167,reference_parallel_lmsr,True,7.437719077499784281812990474E-29,True,True,1,0,0,-0.0097788410633926026791385741,0
adversarial,paper_quick_adv_0168,reference_parallel_lmsr,True,5.232847830957607832797063735E-29,True,True,1,0,0,0.0744574607982991796279094688,0
adversarial,paper_quick_adv_0169,reference_parallel_lmsr,True,5.232847830957607832797063735E-29,True,True,1,0,0,-0.040613550399802173580680239,0
adversarial,paper_quick_adv_0174,reference_parallel_lmsr,True,6.059585431814393552615716208E-29,True,True,1,0,0,0.0651311010239675755415501332,0
adversarial,paper_quick_adv_0175,reference_parallel_lmsr,True,6.059585431814393552615716208E-29,True,True,1,0,0,-0.021172157374608439364892148,0
adversarial,paper_quick_adv_0182,reference_parallel_lmsr,True,5.232847830957607832797063735E-29,True,True,1,0,0,0.0718924308991827276632415109,0
adversarial,paper_quick_adv_0183,reference_parallel_lmsr,True,5.232847830957607832797063735E-29,True,True,1,0,0,-0.039062050017473468376519813,0
adversarial,paper_quick_adv_0184,reference_parallel_lmsr,True,5.232847830957607832797063735E-29,True,True,1,0,0,0.0758045199346019603661336262,0
adversarial,paper_quick_adv_0185,reference_parallel_lmsr,True,5.232847830957607832797063735E-29,True,True,1,0,0,-0.0433830215449445500112844666,0
adversarial,paper_quick_adv_0188,reference_parallel_lmsr,True,6.059585431814393552615716208E-29,True,True,1,0,0,0.0628895205325903855279773631,0
adversarial,paper_quick_adv_0189,reference_parallel_lmsr,True,6.059585431814393552615716208E-29,True,True,1,0,0,-0.019840650329995812036473204,0
adversarial,paper_quick_adv_0190,reference_parallel_lmsr,True,6.059585431814393552615716208E-29,True,True,1,0,0,0.0663287307482880594684882274,0
adversarial,paper_quick_adv_0191,reference_parallel_lmsr,True,6.059585431814393552615716208E-29,True,True,1,0,0,-0.0235476151862777727799457685,0
adversarial,paper_quick_adv_0192,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0229105034311992540161010098,0
adversarial,paper_quick_adv_0193,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.003411733354826397220774164,0
adversarial,paper_quick_adv_0198,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0220806436644831727066210968,0
adversarial,paper_quick_adv_0199,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0023389660749639342789647162,0
adversarial,paper_quick_adv_0206,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0194301042812939436408480669,0
adversarial,paper_quick_adv_0207,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.002850104692102143968946192,0
adversarial,paper_quick_adv_0208,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0234396364046455909506529068,0
adversarial,paper_quick_adv_0209,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.0069246281940096239133031819,0
adversarial,paper_quick_adv_0212,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0186361988341311214963395500,0
adversarial,paper_quick_adv_0213,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.002893593583237159624287088,0
adversarial,paper_quick_adv_0214,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0226110256856486908256134833,0
adversarial,paper_quick_adv_0215,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.0011297242424958241576468160,0
adversarial,paper_quick_adv_0216,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,0.0756447134647776625417782591,0
adversarial,paper_quick_adv_0217,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,-0.0120960758219745082478056541,0
adversarial,paper_quick_adv_0222,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0728900477329192321364817953,0
adversarial,paper_quick_adv_0223,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0070844557678551040442938602,0
adversarial,paper_quick_adv_0230,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,0.0726115614286461275925029564,0
adversarial,paper_quick_adv_0231,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,-0.011532939462080316639468182,0
adversarial,paper_quick_adv_0232,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,0.0761064162558771306477771256,0
adversarial,paper_quick_adv_0233,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,-0.0152306614269007666994195625,0
adversarial,paper_quick_adv_0236,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0699713582653326832405171296,0
adversarial,paper_quick_adv_0237,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0076223940468548588085712289,0
adversarial,paper_quick_adv_0238,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0733535505324439328314514137,0
adversarial,paper_quick_adv_0239,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0040913308207935010790214448,0
adversarial,paper_quick_adv_0240,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0229105034311992540161010094,0
adversarial,paper_quick_adv_0241,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,-0.0034117333548263972207741644,0
adversarial,paper_quick_adv_0246,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0220806436644831727066210966,0
adversarial,paper_quick_adv_0247,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0023389660749639342789647160,0
adversarial,paper_quick_adv_0254,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0201222816445801971402105942,0
adversarial,paper_quick_adv_0255,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,-0.002966332891341803194999848,0
adversarial,paper_quick_adv_0256,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0233300986177641449518072513,0
adversarial,paper_quick_adv_0257,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,-0.0062257604183651571867326552,0
adversarial,paper_quick_adv_0260,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0193212328188992699254021732,0
adversarial,paper_quick_adv_0261,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.002778813100280252742228929,0
adversarial,paper_quick_adv_0262,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0225012367261069900877868042,0
