run_family,scenario_name,mechanism,cohort_id,sponsor_id,entry_timestamp,nav,nav_per_deposit,nav_per_risk
deterministic,neutral_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,138.0530497569994921858673452,1.063081344306315368075539606,1.063081344306315368075539606
deterministic,neutral_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:4,lp_late,4,36.80642385444528138066044921,0.8127034524524517388107416857,0.8127034524524517388107416857
deterministic,neutral_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,138.0530497569994921858673452,1.063081344306315368075539606,1.063081344306315368075539606
deterministic,neutral_late_lp,global_state_fungible_fees_reserve_residual,lp_late:4,lp_late,4,36.80642385444528138066044921,0.8127034524524517388107416858,0.8127034524524517388107416858
deterministic,skewed_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,131.7412344385678125078185944,1.014477035125587989363662937,1.014477035125587989363662937
deterministic,skewed_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,40.68146400038903076916040875,0.6789858815306081084074314036,0.6789858815306081084074314036
deterministic,skewed_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,131.7412344385678125078185944,1.014477035125587989363662937,1.014477035125587989363662937
deterministic,skewed_late_lp,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,40.68146400038903076916040875,0.6789858815306081084074314037,0.6789858815306081084074314037
deterministic,long_tail_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,340.7418735922654700361880888,1.095204052719916802010905708,1.095204052719916802010905708
deterministic,long_tail_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,90.24719886665433986155607164,0.7173789763085368593927054501,0.7173789763085368593927054501
deterministic,long_tail_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,340.7418735922654700361880888,1.095204052719916802010905708,1.095204052719916802010905708
deterministic,long_tail_late_lp,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,90.24719886665433986155607164,0.7173789763085368593927054501,0.7173789763085368593927054501
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,129.6911602403118153071287741,0.9986903818177049548107011665,0.9986903818177049548107011665
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,lp_early:2,lp_early,2,36.07018344091859389304531440,1.094416529318329913650227671,1.094416529318329913650227671
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,24.04009894589986951602048442,0.7044801442429760758972492327,0.7044801442429760758972492327
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,129.6911602403118153071287741,0.9986903818177049548107011665,0.9986903818177049548107011665
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,lp_early:2,lp_early,2,36.07018344091859389304531440,1.094416529318329913650227671,1.094416529318329913650227671
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,24.04009894589986951602048442,0.7044801442429760758972492328,0.7044801442429760758972492328
deterministic,same_final_claims_different_timing,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,127.7727627913510787942330592,0.9839177089753102898719215874,0.9839177089753102898719215874
deterministic,same_final_claims_different_timing,reference_parallel_lmsr_reserve_residual,lp_timing:3,lp_timing,3,35.98190192646652911587590768,0.9130175466904745306202955901,0.9130175466904745306202955901
deterministic,same_final_claims_different_timing,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,127.7727627913510787942330592,0.9839177089753102898719215874,0.9839177089753102898719215874
deterministic,same_final_claims_different_timing,global_state_fungible_fees_reserve_residual,lp_timing:3,lp_timing,3,35.98190192646652911587590768,0.9130175466904745306202955901,0.9130175466904745306202955901
deterministic,cancellation_refund_path,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,135.3279415987349256215067228,1.042096573239197961650724886,1.042096573239197961650724886
deterministic,cancellation_refund_path,reference_parallel_lmsr_reserve_residual,lp_late:3,lp_late,3,39.62026444663381817869335660,0.8796713172205862076727086155,0.8796713172205862076727086155
deterministic,cancellation_refund_path,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,135.3279415987349256215067228,1.042096573239197961650724886,1.042096573239197961650724886
deterministic,cancellation_refund_path,global_state_fungible_fees_reserve_residual,lp_late:3,lp_late,3,39.62026444663381817869335660,0.8796713172205862076727086155,0.8796713172205862076727086155
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,136.4774281428752291898919272,1.050948226301246578649664731,1.050948226301246578649664731
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,lp_one:3,lp_one,3,30.28155129310252791366480338,1.082436021170809676104423371,1.082436021170809676104423371
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,lp_three:7,lp_three,7,14.96962262923174121722668454,0.6604566953979432866693853270,0.6604566953979432866693853270
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,lp_two:5,lp_two,5,30.67400031408949415652117808,0.8987519844920051795925785044,0.8987519844920051795925785044
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,136.4774281428752291898919274,1.050948226301246578649664732,1.050948226301246578649664732
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,lp_one:3,lp_one,3,30.28155129310252791366480340,1.082436021170809676104423372,1.082436021170809676104423372
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,lp_three:7,lp_three,7,14.96962262923174121722668455,0.6604566953979432866693853274,0.6604566953979432866693853274
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,lp_two:5,lp_two,5,30.67400031408949415652117811,0.8987519844920051795925785053,0.8987519844920051795925785053
deterministic,zero_flow_nav_invariance,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,129.8500943300770099371864154,0.9999142581905999128436068512,0.9999142581905999128436068512
deterministic,zero_flow_nav_invariance,reference_parallel_lmsr_reserve_residual,lp_static:3,lp_static,3,39.04453898492413331068194080,1.000000000000000000000000000,1.000000000000000000000000000
deterministic,zero_flow_nav_invariance,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,129.8500943300770099371864154,0.9999142581905999128436068512,0.9999142581905999128436068512
deterministic,zero_flow_nav_invariance,global_state_fungible_fees_reserve_residual,lp_static:3,lp_static,3,39.04453898492413331068194080,1.000000000000000000000000000,1.000000000000000000000000000
deterministic,same_block_trade_reordering,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,131.1304290439824055119777814,1.009773511218449664139113864,1.009773511218449664139113864
deterministic,same_block_trade_reordering,reference_parallel_lmsr_reserve_residual,lp_block:4,lp_block,3,28.79127771675221663559359826,0.8476082204811546280813246644,0.8476082204811546280813246644
deterministic,same_block_trade_reordering,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,131.1304290439824055119777814,1.009773511218449664139113864,1.009773511218449664139113864
deterministic,same_block_trade_reordering,global_state_fungible_fees_reserve_residual,lp_block:4,lp_block,3,28.79127771675221663559359826,0.8476082204811546280813246644,0.8476082204811546280813246644
deterministic,reserve_residual_claim_ordering,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,138.2521933855583893131800394,1.064614855349577895469136558,1.064614855349577895469136558
deterministic,reserve_residual_claim_ordering,reference_parallel_lmsr_reserve_residual,late_lp:4,late_lp,4,46.06282715965787246923602699,0.7897510527218467828213117273,0.7897510527218467828213117273
deterministic,reserve_residual_claim_ordering,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,138.2521933855583893131800394,1.064614855349577895469136558,1.064614855349577895469136558
deterministic,reserve_residual_claim_ordering,global_state_fungible_fees_reserve_residual,late_lp:4,late_lp,4,46.06282715965787246923602699,0.7897510527218467828213117274,0.7897510527218467828213117274
monte_carlo,sqrt_mc_0000,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,294.3177291001930570606139792,1.291183492616772330008067110,1.291183492616772330008067110
monte_carlo,sqrt_mc_0000,reference_parallel_lmsr_reserve_residual,lp_0:6,lp_0,6,85.30726728606796040318715148,0.8105071290576325697992803105,0.8105071290576325697992803105
monte_carlo,sqrt_mc_0000,reference_parallel_lmsr_reserve_residual,lp_1:7,lp_1,7,29.85754355012378614111550302,0.4052535645288162848996401553,0.4052535645288162848996401553
monte_carlo,sqrt_mc_0000,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,294.3177291001930570606139791,1.291183492616772330008067110,1.291183492616772330008067110
monte_carlo,sqrt_mc_0000,global_state_fungible_fees_reserve_residual,lp_0:6,lp_0,6,85.30726728606796040318715146,0.8105071290576325697992803102,0.8105071290576325697992803102
monte_carlo,sqrt_mc_0000,global_state_fungible_fees_reserve_residual,lp_1:7,lp_1,7,29.85754355012378614111550301,0.4052535645288162848996401551,0.4052535645288162848996401551
monte_carlo,sqrt_mc_0001,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,252.3181559316871104758481191,1.028521159679722899060651227,1.028521159679722899060651227
monte_carlo,sqrt_mc_0001,reference_parallel_lmsr_reserve_residual,lp_0:2,lp_0,2,34.49942183822149126280777035,1.071784800509789643719843428,1.071784800509789643719843428
monte_carlo,sqrt_mc_0001,reference_parallel_lmsr_reserve_residual,lp_1:4,lp_1,4,54.39804498040968939405611174,0.9641920833651023638387348466,0.9641920833651023638387348466
monte_carlo,sqrt_mc_0001,reference_parallel_lmsr_reserve_residual,lp_2:6,lp_2,6,27.03407672645806762972080512,0.8374842954762214005839765104,0.8374842954762214005839765104
monte_carlo,sqrt_mc_0001,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,252.3181559316871104758481191,1.028521159679722899060651227,1.028521159679722899060651227
monte_carlo,sqrt_mc_0001,global_state_fungible_fees_reserve_residual,lp_0:2,lp_0,2,34.49942183822149126280777035,1.071784800509789643719843428,1.071784800509789643719843428
monte_carlo,sqrt_mc_0001,global_state_fungible_fees_reserve_residual,lp_1:4,lp_1,4,54.39804498040968939405611174,0.9641920833651023638387348465,0.9641920833651023638387348465
monte_carlo,sqrt_mc_0001,global_state_fungible_fees_reserve_residual,lp_2:6,lp_2,6,27.03407672645806762972080512,0.8374842954762214005839765104,0.8374842954762214005839765104
monte_carlo,sqrt_mc_0002,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,156.0539099793250569150708762,1.201697468452096492369500146,1.201697468452096492369500146
monte_carlo,sqrt_mc_0002,reference_parallel_lmsr_reserve_residual,lp_0:6,lp_0,6,16.87416143230534450784878848,0.4257019879288683680767523877,0.4257019879288683680767523877
