run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,invariant_failures
adversarial,adversarial_default_0025,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0030,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0031,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0038,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0039,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,7,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0040,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0041,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0044,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,10,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0045,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,9,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0046,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0047,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0048,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0049,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0054,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0055,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0062,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0063,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,7,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0064,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0065,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0068,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,10,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0069,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0070,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0071,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0072,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0073,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0078,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0079,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0086,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0087,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,7,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0088,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0089,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0092,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,10,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0093,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,9,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0094,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0095,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0096,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,7,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0097,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,6,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0102,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,0E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0103,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,0E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0110,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0111,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,7,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0112,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0113,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,3E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0116,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,10,primary,0E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0117,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,9,primary,0E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0118,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,0E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0119,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,10,primary,0E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0120,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,7,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0121,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,6,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0126,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0127,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0134,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0135,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,7,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0136,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0137,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0140,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,10,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0141,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0142,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0143,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,10,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0144,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,7,primary,5E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0145,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,6,primary,5E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0150,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0151,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0158,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,5E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0159,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,7,primary,5E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0160,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,5E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0161,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,5E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0164,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,10,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0165,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0166,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0167,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,10,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0168,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,7,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0169,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,6,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0174,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,2E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0175,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,2E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0182,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0183,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,7,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0184,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0185,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,8,primary,4E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0188,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,5,100,25,10,primary,2E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0189,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,5,100,25,9,primary,2E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0190,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,5,100,25,9,primary,2E-80,True,True,2,True,1,0,0,0
adversarial,adversarial_default_0191,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,5,100,25,10,primary,2E-80,True,True,2,True,1,0,0,0
