run_family,scenario_name,mechanism,price_continuity_pass,max_price_change,slippage_pass,solvency_pass,path_terminal_states,path_max_price_diff,path_max_funds_diff,fairness_gap_nav_per_deposit,invariant_failures
adversarial,adversarial_default_0093,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.026888876085071645125187194,0
adversarial,adversarial_default_0094,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,0.0883070956471122555216266810,0
adversarial,adversarial_default_0095,reference_parallel_lmsr,True,2.339249273041892416921891970E-29,True,True,1,0,0,-0.0330725641266989161000508772,0
adversarial,adversarial_default_0096,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.0262985683056963330203282073,0
adversarial,adversarial_default_0097,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,-0.0068609004927033449085227211,0
adversarial,adversarial_default_0102,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0246344868481884202373335083,0
adversarial,adversarial_default_0103,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,-0.000235114750611338209304688,0
adversarial,adversarial_default_0110,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.0213116574695102733109397011,0
adversarial,adversarial_default_0111,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,-0.005451023201862882342655858,0
adversarial,adversarial_default_0112,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.0276271790178978254188961767,0
adversarial,adversarial_default_0113,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,-0.0119290779075283747852101210,0
adversarial,adversarial_default_0116,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0197317066951142106905519106,0
adversarial,adversarial_default_0117,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.001145746366476862788566487,0
adversarial,adversarial_default_0118,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.0259552143713488003634264477,0
adversarial,adversarial_default_0119,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,-0.0051980284976133686278645215,0
adversarial,adversarial_default_0120,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0863464483307523942756223946,0
adversarial,adversarial_default_0121,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.024185114330579865487214034,0
adversarial,adversarial_default_0126,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0808921421539391066593004496,0
adversarial,adversarial_default_0127,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.002006529842060088162826872,0
adversarial,adversarial_default_0134,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0823935864008813563252271652,0
adversarial,adversarial_default_0135,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.022899128170966887718342948,0
adversarial,adversarial_default_0136,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0874016320495061131821342757,0
adversarial,adversarial_default_0137,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.0283687787013101622999684688,0
adversarial,adversarial_default_0140,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0771960844576819750794500668,0
adversarial,adversarial_default_0141,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.000819353532802044333964404,0
adversarial,adversarial_default_0142,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0819156573660181208674151282,0
adversarial,adversarial_default_0143,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.0058662486354962493634250436,0
adversarial,adversarial_default_0144,reference_parallel_lmsr,True,5E-80,True,True,1,0,0,0.0262985683056963330203282074,0
adversarial,adversarial_default_0145,reference_parallel_lmsr,True,5E-80,True,True,1,0,0,-0.006860900492703344908522721,0
adversarial,adversarial_default_0150,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0246344868481884202373335083,0
adversarial,adversarial_default_0151,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.000235114750611338209304688,0
adversarial,adversarial_default_0158,reference_parallel_lmsr,True,5E-80,True,True,1,0,0,0.0223001734864550301853289478,0
adversarial,adversarial_default_0159,reference_parallel_lmsr,True,5E-80,True,True,1,0,0,-0.005741864810323429923317686,0
