run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,invariant_failures
adversarial,paper_quick_adv_0137,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,6.214006799262159301446513186E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0140,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,10,primary,7.195757700279592343731162997E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0141,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,9,primary,7.195757700279592343731162997E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0142,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,7.195757700279592343731162997E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0143,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,7.195757700279592343731162997E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0144,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,5.082568129533239389103119162E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0145,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,5.082568129533239389103119162E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0150,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,7.437719077499784281812990474E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0151,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,7.437719077499784281812990474E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0158,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,5.082568129533239389103119162E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0159,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,7,primary,5.082568129533239389103119162E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0160,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,5.082568129533239389103119162E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0161,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,5.082568129533239389103119162E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0164,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,10,primary,7.437719077499784281812990474E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0165,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,9,primary,7.437719077499784281812990474E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0166,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,7.437719077499784281812990474E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0167,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,7.437719077499784281812990474E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0168,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,5.232847830957607832797063735E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0169,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,5.232847830957607832797063735E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0174,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,6.059585431814393552615716208E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0175,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,6.059585431814393552615716208E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0182,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,5.232847830957607832797063735E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0183,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,7,primary,5.232847830957607832797063735E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0184,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,5.232847830957607832797063735E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0185,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,5.232847830957607832797063735E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0188,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,3,100,25,10,primary,6.059585431814393552615716208E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0189,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,3,100,25,9,primary,6.059585431814393552615716208E-29,True,True,2,True,1,0,0,0
