run_family,scenario_name,mechanism,price_continuity_pass,max_price_change,slippage_pass,solvency_pass,path_terminal_states,path_max_price_diff,path_max_funds_diff,fairness_gap_nav_per_deposit,divergence_max_quote_diff_vs_reference,divergence_max_nav_per_deposit_diff_vs_reference,invariant_failures
monte_carlo,layer_c_low_tail_mc_0000,reference_parallel_lmsr,True,2.9E-79,True,True,1,0,0,-0.014411108466933661817879995,,,0
monte_carlo,layer_c_low_tail_mc_0000,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.014411583730263863989045517,0.0003756206021657950657897382721,4.75263330202171165522E-7,0
monte_carlo,layer_c_low_tail_mc_0001,reference_parallel_lmsr,True,1.9E-79,True,True,1,0,0,0.8879962361614629554888529816,,,1
monte_carlo,layer_c_low_tail_mc_0001,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.8879633557672189211251718349,0.1695753221049425406221369729,0.0000328803942440343636811467,1
monte_carlo,layer_c_low_tail_mc_0002,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.9094574010420938551671558382,,,0
monte_carlo,layer_c_low_tail_mc_0002,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.9093619250854120004686958495,0.002420159801851840531410217106,0.00009547595668185469845998869,0
monte_carlo,layer_c_low_tail_mc_0003,reference_parallel_lmsr,True,2.9E-79,True,True,1,0,0,-0.014411108466933661817879995,,,0
monte_carlo,layer_c_low_tail_mc_0003,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.014411583730263863989045517,0.0003756206021657950657897382721,4.75263330202171165522E-7,0
monte_carlo,layer_c_low_tail_mc_0004,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.0597413264370635740457011699,,,2
monte_carlo,layer_c_low_tail_mc_0004,global_state_avm_fixed_point,True,0.0000,True,True,1,0,0,-0.0236218854777496315950820444,0.01370099929874920381026192606,0.0304545195997499853923334528,2
monte_carlo,layer_c_low_tail_mc_0005,reference_parallel_lmsr,True,0E-81,True,True,1,0,0,0.000598640928571006538976424,,,0
monte_carlo,layer_c_low_tail_mc_0005,global_state_avm_fixed_point,True,0.0000,True,True,1,0,0,0.000857018673608300971783983,0.001256052594302961248870759787,0.000176202913443987143329521,0
monte_carlo,layer_c_low_tail_mc_0006,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.0109506354658381455372697882,,,0
monte_carlo,layer_c_low_tail_mc_0006,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.010951012725845817954736407,0.001039709815324932458677225561,3.77260007672417466619E-7,0
monte_carlo,layer_c_low_tail_mc_0007,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.000068667391154181957159557,,,0
monte_carlo,layer_c_low_tail_mc_0007,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.000112450536376493609171001,0.01027644503389074696392826402,0.000029779212364341918376524,0
monte_carlo,layer_c_low_tail_mc_0008,reference_parallel_lmsr,True,1.545015516697579600008831297E-29,True,True,1,0,0,-0.2971491170080731366866571101,,,0
monte_carlo,layer_c_low_tail_mc_0008,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.297156085429954516446006979,0.01539927737764964337197544627,0.000006968421881379759349869,0
monte_carlo,layer_c_low_tail_mc_0009,reference_parallel_lmsr,True,2.091938570083919694600737856E-29,True,True,1,0,0,-0.277070995129956941146426560,,,0
monte_carlo,layer_c_low_tail_mc_0009,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.277067903591621502474205186,0.002126812449860944930385838545,0.000016904100248777997817574,0
monte_carlo,layer_c_low_tail_mc_0010,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.0427388471335678011920765504,,,0
monte_carlo,layer_c_low_tail_mc_0010,global_state_avm_fixed_point,True,0.00000,True,True,1,0,0,-0.0375343925960454572768474229,0.0001725043188267334579927686345,0.0035380027936391931716495076,0
monte_carlo,layer_c_low_tail_mc_0011,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.000163798537158207461739591,,,0
monte_carlo,layer_c_low_tail_mc_0011,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.000268217245616494573229550,0.00009343476514813741158986438824,0.000070747469426843421473563,0
monte_carlo,layer_c_low_tail_mc_0012,reference_parallel_lmsr,True,0E-81,True,True,1,0,0,0.001410398503568925955339780,,,0
monte_carlo,layer_c_low_tail_mc_0012,global_state_avm_fixed_point,True,0.0000,True,True,1,0,0,0.002019200140145623958004145,0.001256052594302961248870759787,0.000416090312421328300412470,0
monte_carlo,layer_c_low_tail_mc_0013,reference_parallel_lmsr,True,2.962642291127459568736657878E-29,True,True,1,0,0,0.8582614772888791315963169199,,,1
monte_carlo,layer_c_low_tail_mc_0013,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.8582401185712920784025891367,0.2544689224192058644103699696,0.0000213587175870531937277834,1
monte_carlo,layer_c_low_tail_mc_0014,reference_parallel_lmsr,True,5E-81,True,True,1,0,0,-0.0280219513497636410294940776,,,0
monte_carlo,layer_c_low_tail_mc_0014,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.0264304538456463041443120425,0.0001235103912609598574631405140,0.0013395620179099063681536298,0
monte_carlo,layer_c_low_tail_mc_0015,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.010852674396256743304748015,,,0
monte_carlo,layer_c_low_tail_mc_0015,global_state_avm_fixed_point,True,0.00000,True,True,1,0,0,0.016653979395134772825291612,0.0008722069618885565694879415534,0.003943693502492286549020117,0
adversarial,layer_c_low_tail_adv_0000,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.1546994574035496438684598677,,,0
adversarial,layer_c_low_tail_adv_0000,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1546990121300769380229736658,0.0001235103912609598574631405140,4.452734727058454862019E-7,0
adversarial,layer_c_low_tail_adv_0001,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.3017476500432681219259971708,,,0
adversarial,layer_c_low_tail_adv_0001,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.3017470566807941844010153399,0.0004705737992397446581731086957,5.933624739375249818309E-7,0
adversarial,layer_c_low_tail_adv_0002,reference_parallel_lmsr,True,7.419422762462116291367197871E-29,True,True,1,0,0,0.6609443484165652452525876491,,,0
adversarial,layer_c_low_tail_adv_0002,global_state_avm_fixed_point,True,0.00000,True,True,1,0,0,0.6609400789863049773454533685,0.007944946704446242561391175232,0.0000042694302602679071342806,0
adversarial,layer_c_low_tail_adv_0003,reference_parallel_lmsr,True,0E-80,True,True,1,0,0,0.8925116549906999942156377145,,,0
adversarial,layer_c_low_tail_adv_0003,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.8924651006128251048035158231,0.09519450749194777533648846332,0.0000465543778748894121218917,0
adversarial,layer_c_low_tail_adv_0004,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.1546994574035496438684598677,,,0
adversarial,layer_c_low_tail_adv_0004,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1546990121300769380229736658,0.0006958473634011493331793692862,4.452734727058454862019E-7,0
adversarial,layer_c_low_tail_adv_0005,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.3017476500432681219259971705,,,0
adversarial,layer_c_low_tail_adv_0005,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.3017470566807941844010153399,0.0004705737992397446581731086957,5.933624739375249818309E-7,0
adversarial,layer_c_low_tail_adv_0006,reference_parallel_lmsr,True,3.297521227760940573940976832E-29,True,True,1,0,0,0.6609443484165652452525876490,,,0
adversarial,layer_c_low_tail_adv_0006,global_state_avm_fixed_point,True,0.00000,True,True,1,0,0,0.6609400789863049773454533685,0.007944946704446242561391175232,0.0000042694302602679071342806,0
adversarial,layer_c_low_tail_adv_0007,reference_parallel_lmsr,True,1.9E-79,True,True,1,0,0,0.8925116549906999942156377147,,,0
adversarial,layer_c_low_tail_adv_0007,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.8924651006128251048035158231,0.09519450749194777533648846332,0.0000465543778748894121218917,0
adversarial,layer_c_low_tail_adv_0008,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.1308685424829326756444747559,,,0
adversarial,layer_c_low_tail_adv_0008,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1308684836491671872783656147,0.0005089982779134853563332191575,5.88337654883661091412E-8,0
adversarial,layer_c_low_tail_adv_0009,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.2583854122088314251081371777,,,0
adversarial,layer_c_low_tail_adv_0009,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.2583849364096716939982727779,0.0003756206021657950657897382721,4.757991597311098643998E-7,0
adversarial,layer_c_low_tail_adv_0010,reference_parallel_lmsr,True,6.075803383539105863143535612E-29,True,True,1,0,0,0.5994168122182811676324172639,,,0
adversarial,layer_c_low_tail_adv_0010,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.5994144078971580906928999149,0.008688316792035498529598892141,0.0000024043211230769395173490,0
adversarial,layer_c_low_tail_adv_0011,reference_parallel_lmsr,True,8E-80,True,True,1,0,0,0.8889906795524969017274837350,,,0
adversarial,layer_c_low_tail_adv_0011,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.8889571725858451161584086945,0.1644889195602462999026792174,0.0000335069666517855690750405,0
adversarial,layer_c_low_tail_adv_0012,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.1308685424829326756444747558,,,0
adversarial,layer_c_low_tail_adv_0012,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1308684836491671872783656147,0.0002437531336130692881516304625,5.88337654883661091412E-8,0
adversarial,layer_c_low_tail_adv_0013,reference_parallel_lmsr,True,3.1E-79,True,True,1,0,0,0.2583854122088314251081371777,,,0
adversarial,layer_c_low_tail_adv_0013,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.2583849364096716939982727779,0.0003756206021657950657897382721,4.757991597311098643998E-7,0
adversarial,layer_c_low_tail_adv_0014,reference_parallel_lmsr,True,6.075803383539105863143535612E-29,True,True,1,0,0,0.5994168122182811676324172639,,,0
adversarial,layer_c_low_tail_adv_0014,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.5994144078971580906928999149,0.008688316792035498529598892141,0.0000024043211230769395173490,0
adversarial,layer_c_low_tail_adv_0015,reference_parallel_lmsr,True,2.0E-79,True,True,1,0,0,0.8889906795524969017274837348,,,0
adversarial,layer_c_low_tail_adv_0015,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.8889571725858451161584086945,0.1644889195602462999026792174,0.0000335069666517855690750405,0
adversarial,layer_c_low_tail_adv_0016,reference_parallel_lmsr,True,2E-81,True,True,1,0,0,0.1123714253877306107509047471,,,0
adversarial,layer_c_low_tail_adv_0016,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1123712496725852768856895403,0.0006451409219257031835140278593,1.757151453338652152068E-7,0
adversarial,layer_c_low_tail_adv_0017,reference_parallel_lmsr,True,6.2E-79,True,True,1,0,0,0.2232776092129060952761077071,,,0
adversarial,layer_c_low_tail_adv_0017,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.2232773923743846041073792599,0.0002351072305039675017654269007,2.168385214911687284472E-7,0
adversarial,layer_c_low_tail_adv_0018,reference_parallel_lmsr,True,7.4E-79,True,True,1,0,0,0.5362278075842298973993573273,,,0
adversarial,layer_c_low_tail_adv_0018,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.5362264923696313222293833075,0.008409187019549319295772671892,0.0000013152145985751699740198,0
adversarial,layer_c_low_tail_adv_0019,reference_parallel_lmsr,True,4.532533568515159338301598689E-29,True,True,1,0,0,0.8702044490652501969875673949,,,0
adversarial,layer_c_low_tail_adv_0019,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.8701806361133672892337197325,0.2726205910867811919051892457,0.0000238129518829077538476626,0
adversarial,layer_c_low_tail_adv_0020,reference_parallel_lmsr,True,3E-80,True,True,1,0,0,0.1123714253877306107509047471,,,0
adversarial,layer_c_low_tail_adv_0020,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.1123712496725852768856895403,0.0005077288494670909548007595449,1.757151453338652152068E-7,0
adversarial,layer_c_low_tail_adv_0021,reference_parallel_lmsr,True,6.1E-79,True,True,1,0,0,0.2232776092129060952761077071,,,0
adversarial,layer_c_low_tail_adv_0021,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.2232773923743846041073792599,0.0002351072305039675017654269007,2.168385214911687284472E-7,0
adversarial,layer_c_low_tail_adv_0022,reference_parallel_lmsr,True,7.7E-79,True,True,1,0,0,0.5362278075842298973993573271,,,0
adversarial,layer_c_low_tail_adv_0022,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.5362264923696313222293833075,0.008409187019549319295772671892,0.0000013152145985751699740198,0
