run_family,scenario_name,mechanism,cohort_id,sponsor_id,entry_timestamp,nav,nav_per_deposit,nav_per_risk
deterministic,neutral_late_lp,reference_parallel_lmsr,creator:bootstrap,creator,1,129.1949410221559242880605882,0.9948692319449833107903091303,0.9948692319449833107903091303
deterministic,neutral_late_lp,reference_parallel_lmsr,lp_late:4,lp_late,4,45.66453258928884927846720622,1.008294732373473697463920137,1.008294732373473697463920137
deterministic,neutral_late_lp,global_state_fungible_fees_cohort_residual,creator:bootstrap,creator,1,129.1949410221559242880605882,0.9948692319449833107903091303,0.9948692319449833107903091303
deterministic,neutral_late_lp,global_state_fungible_fees_cohort_residual,lp_late:4,lp_late,4,45.66453258928884927846720622,1.008294732373473697463920137,1.008294732373473697463920137
deterministic,skewed_late_lp,reference_parallel_lmsr,creator:bootstrap,creator,1,113.3150284409807355337106509,0.8725855240227208678363654301,0.8725855240227208678363654301
deterministic,skewed_late_lp,reference_parallel_lmsr,lp_late:5,lp_late,5,59.10766999797610774326835221,0.9865248069344873183170896680,0.9865248069344873183170896680
deterministic,skewed_late_lp,global_state_fungible_fees_cohort_residual,creator:bootstrap,creator,1,113.3150284409807355337106509,0.8725855240227208678363654301,0.8725855240227208678363654301
deterministic,skewed_late_lp,global_state_fungible_fees_cohort_residual,lp_late:5,lp_late,5,59.10766999797610774326835221,0.9865248069344873183170896680,0.9865248069344873183170896680
deterministic,long_tail_late_lp,reference_parallel_lmsr,creator:bootstrap,creator,1,304.9995942864491851176065224,0.9803221078139656607302852310,0.9803221078139656607302852310
deterministic,long_tail_late_lp,reference_parallel_lmsr,lp_late:5,lp_late,5,125.9894781724706247801376380,1.001495935741549860003309937,1.001495935741549860003309937
deterministic,long_tail_late_lp,global_state_fungible_fees_cohort_residual,creator:bootstrap,creator,1,304.9995942864491851176065224,0.9803221078139656607302852310,0.9803221078139656607302852310
deterministic,long_tail_late_lp,global_state_fungible_fees_cohort_residual,lp_late:5,lp_late,5,125.9894781724706247801376380,1.001495935741549860003309937,1.001495935741549860003309937
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr,creator:bootstrap,creator,1,124.8351136276316974871760871,0.9612962599920089677059149536,0.9612962599920089677059149536
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr,lp_early:2,lp_early,2,31.45053408828950924615282615,0.9542503275175209791939067009,0.9542503275175209791939067009
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr,lp_late:5,lp_late,5,33.51579491120907198286565972,0.9821595196675990703198807800,0.9821595196675990703198807800
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_cohort_residual,creator:bootstrap,creator,1,124.8351136276316974871760871,0.9612962599920089677059149536,0.9612962599920089677059149536
