run_family,scenario_name,mechanism,cohort_id,sponsor_id,entry_timestamp,nav,nav_per_deposit,nav_per_risk
deterministic,neutral_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,128.1092695919515172489426112,0.9865089889403687487129653210,0.9865089889403687487129653210
deterministic,neutral_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:4,lp_late,4,46.75020401949325631758518319,1.032266877101398675268137463,1.032266877101398675268137463
deterministic,neutral_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,128.1092695919515172489426112,0.9865089889403687487129653210,0.9865089889403687487129653210
deterministic,neutral_late_lp,global_state_fungible_fees_reserve_residual,lp_late:4,lp_late,4,46.75020401949325631758518319,1.032266877101398675268137463,1.032266877101398675268137463
deterministic,skewed_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,119.4904819276170920310959941,0.9201397751300322048918913174,0.9201397751300322048918913174
deterministic,skewed_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,52.93221651133975124588300902,0.8834546290904707788546628080,0.8834546290904707788546628080
deterministic,skewed_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,119.4904819276170920310959941,0.9201397751300322048918913174,0.9201397751300322048918913174
deterministic,skewed_late_lp,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,52.93221651133975124588300902,0.8834546290904707788546628081,0.8834546290904707788546628081
deterministic,long_tail_late_lp,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,312.3146428173249994239121284,1.003833954809456027626769128,1.003833954809456027626769128
deterministic,long_tail_late_lp,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,118.6744296415948104738320320,0.9433482913533767248273168861,0.9433482913533767248273168861
deterministic,long_tail_late_lp,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,312.3146428173249994239121284,1.003833954809456027626769128,1.003833954809456027626769128
deterministic,long_tail_late_lp,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,118.6744296415948104738320320,0.9433482913533767248273168861,0.9433482913533767248273168861
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,121.8681763174824082576497280,0.9384492768235972720502954599,0.9384492768235972720502954599
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,lp_early:2,lp_early,2,35.52525744987711041535873794,1.077882762229847818898283741,1.077882762229847818898283741
deterministic,early_vs_late_same_delta_b,reference_parallel_lmsr_reserve_residual,lp_late:5,lp_late,5,32.40800885977076004318610705,0.9496965385848726463326493608,0.9496965385848726463326493608
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,121.8681763174824082576497280,0.9384492768235972720502954599,0.9384492768235972720502954599
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,lp_early:2,lp_early,2,35.52525744987711041535873794,1.077882762229847818898283741,1.077882762229847818898283741
deterministic,early_vs_late_same_delta_b,global_state_fungible_fees_reserve_residual,lp_late:5,lp_late,5,32.40800885977076004318610705,0.9496965385848726463326493608,0.9496965385848726463326493608
deterministic,same_final_claims_different_timing,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,123.1679203909482193731445202,0.9484579921638691726945129937,0.9484579921638691726945129937
deterministic,same_final_claims_different_timing,reference_parallel_lmsr_reserve_residual,lp_timing:3,lp_timing,3,40.58674432686938853696444670,1.029862451662538151180023777,1.029862451662538151180023777
deterministic,same_final_claims_different_timing,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,123.1679203909482193731445202,0.9484579921638691726945129937,0.9484579921638691726945129937
deterministic,same_final_claims_different_timing,global_state_fungible_fees_reserve_residual,lp_timing:3,lp_timing,3,40.58674432686938853696444670,1.029862451662538151180023777,1.029862451662538151180023777
deterministic,cancellation_refund_path,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,127.1518457909724367962474398,0.9791363203668945285140198218,0.9791363203668945285140198218
deterministic,cancellation_refund_path,reference_parallel_lmsr_reserve_residual,lp_late:3,lp_late,3,47.79636025439630700395263960,1.061201578802351222935504322,1.061201578802351222935504322
deterministic,cancellation_refund_path,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,127.1518457909724367962474398,0.9791363203668945285140198218,0.9791363203668945285140198218
deterministic,cancellation_refund_path,global_state_fungible_fees_reserve_residual,lp_late:3,lp_late,3,47.79636025439630700395263960,1.061201578802351222935504323,1.061201578802351222935504323
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,127.0283823385105404860666033,0.9781855866218094298946692293,0.9781855866218094298946692293
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,lp_one:3,lp_one,3,30.04999981203166397585723299,1.074159045482194799160271309,1.074159045482194799160271309
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,lp_three:7,lp_three,7,21.31220561399010792242232946,0.9402901622898016745045899154,0.9402901622898016745045899154
deterministic,repeated_lp_entries,reference_parallel_lmsr_reserve_residual,lp_two:5,lp_two,5,34.01201461476668009295842744,0.9965562143373801763616723856,0.9965562143373801763616723856
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,127.0283823385105404860666034,0.9781855866218094298946692301,0.9781855866218094298946692301
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,lp_one:3,lp_one,3,30.04999981203166397585723301,1.074159045482194799160271310,1.074159045482194799160271310
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,lp_three:7,lp_three,7,21.31220561399010792242232948,0.9402901622898016745045899162,0.9402901622898016745045899162
deterministic,repeated_lp_entries,global_state_fungible_fees_reserve_residual,lp_two:5,lp_two,5,34.01201461476668009295842747,0.9965562143373801763616723864,0.9965562143373801763616723864
deterministic,zero_flow_nav_invariance,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,129.8500943300770099371864154,0.9999142581905999128436068512,0.9999142581905999128436068512
deterministic,zero_flow_nav_invariance,reference_parallel_lmsr_reserve_residual,lp_static:3,lp_static,3,39.04453898492413331068194080,1.000000000000000000000000000,1.000000000000000000000000000
deterministic,zero_flow_nav_invariance,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,129.8500943300770099371864154,0.9999142581905999128436068512,0.9999142581905999128436068512
deterministic,zero_flow_nav_invariance,global_state_fungible_fees_reserve_residual,lp_static:3,lp_static,3,39.04453898492413331068194080,1.000000000000000000000000000,1.000000000000000000000000000
deterministic,same_block_trade_reordering,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,124.7528405502917616170588005,0.9606627138746815453426971908,0.9606627138746815453426971908
deterministic,same_block_trade_reordering,reference_parallel_lmsr_reserve_residual,lp_block:4,lp_block,3,35.16886621044286053051257912,1.035362876154282585719206072,1.035362876154282585719206072
deterministic,same_block_trade_reordering,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,124.7528405502917616170588005,0.9606627138746815453426971908,0.9606627138746815453426971908
deterministic,same_block_trade_reordering,global_state_fungible_fees_reserve_residual,lp_block:4,lp_block,3,35.16886621044286053051257912,1.035362876154282585719206072,1.035362876154282585719206072
deterministic,reserve_residual_claim_ordering,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,126.5873583060796020293703991,0.9747894688099006569016742823,0.9747894688099006569016742823
deterministic,reserve_residual_claim_ordering,reference_parallel_lmsr_reserve_residual,late_lp:4,late_lp,4,57.72766223913665975304566732,0.9897456329918417258596664593,0.9897456329918417258596664593
deterministic,reserve_residual_claim_ordering,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,126.5873583060796020293703991,0.9747894688099006569016742823,0.9747894688099006569016742823
deterministic,reserve_residual_claim_ordering,global_state_fungible_fees_reserve_residual,late_lp:4,late_lp,4,57.72766223913665975304566732,0.9897456329918417258596664593,0.9897456329918417258596664593
monte_carlo,linear_lambda_0033_mc_0000,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,237.6383798385180420198990037,1.042528950592829343958791617,1.042528950592829343958791617
monte_carlo,linear_lambda_0033_mc_0000,reference_parallel_lmsr_reserve_residual,lp_0:6,lp_0,6,102.4322085291958249955702319,0.9732117543939902632656497458,0.9732117543939902632656497458
monte_carlo,linear_lambda_0033_mc_0000,reference_parallel_lmsr_reserve_residual,lp_1:7,lp_1,7,69.41195156867093658944739819,0.9421217370706585317189252138,0.9421217370706585317189252138
monte_carlo,linear_lambda_0033_mc_0000,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,237.6383798385180420198990036,1.042528950592829343958791616,1.042528950592829343958791616
monte_carlo,linear_lambda_0033_mc_0000,global_state_fungible_fees_reserve_residual,lp_0:6,lp_0,6,102.4322085291958249955702319,0.9732117543939902632656497458,0.9732117543939902632656497458
monte_carlo,linear_lambda_0033_mc_0000,global_state_fungible_fees_reserve_residual,lp_1:7,lp_1,7,69.41195156867093658944739817,0.9421217370706585317189252134,0.9421217370706585317189252134
monte_carlo,linear_lambda_0033_mc_0001,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,246.3502583422182640678098826,1.004194297718857272782052327,1.004194297718857272782052327
monte_carlo,linear_lambda_0033_mc_0001,reference_parallel_lmsr_reserve_residual,lp_0:2,lp_0,2,34.29751492466397105306909357,1.065512209563669892809249790,1.065512209563669892809249790
monte_carlo,linear_lambda_0033_mc_0001,reference_parallel_lmsr_reserve_residual,lp_1:4,lp_1,4,56.88638449040686608633083708,1.008297294446271007686092188,1.008297294446271007686092188
monte_carlo,linear_lambda_0033_mc_0001,reference_parallel_lmsr_reserve_residual,lp_2:6,lp_2,6,30.71554171948725755522299303,0.9515318047440317838086643759,0.9515318047440317838086643759
monte_carlo,linear_lambda_0033_mc_0001,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,246.3502583422182640678098826,1.004194297718857272782052327,1.004194297718857272782052327
monte_carlo,linear_lambda_0033_mc_0001,global_state_fungible_fees_reserve_residual,lp_0:2,lp_0,2,34.29751492466397105306909357,1.065512209563669892809249790,1.065512209563669892809249790
monte_carlo,linear_lambda_0033_mc_0001,global_state_fungible_fees_reserve_residual,lp_1:4,lp_1,4,56.88638449040686608633083708,1.008297294446271007686092188,1.008297294446271007686092188
monte_carlo,linear_lambda_0033_mc_0001,global_state_fungible_fees_reserve_residual,lp_2:6,lp_2,6,30.71554171948725755522299303,0.9515318047440317838086643759,0.9515318047440317838086643759
monte_carlo,linear_lambda_0033_mc_0002,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,132.9862298541702157826816180,1.024064156905247896428282535,1.024064156905247896428282535
monte_carlo,linear_lambda_0033_mc_0002,reference_parallel_lmsr_reserve_residual,lp_0:6,lp_0,6,39.94184155746018564023804671,1.007654301564169555060093499,1.007654301564169555060093499
monte_carlo,linear_lambda_0033_mc_0002,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,132.9862298541702157826816180,1.024064156905247896428282535,1.024064156905247896428282535
monte_carlo,linear_lambda_0033_mc_0002,global_state_fungible_fees_reserve_residual,lp_0:6,lp_0,6,39.94184155746018564023804671,1.007654301564169555060093499,1.007654301564169555060093499
monte_carlo,linear_lambda_0033_mc_0003,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,315.6115678118908636186754273,1.014430849102180507562758383,1.014430849102180507562758383
monte_carlo,linear_lambda_0033_mc_0003,reference_parallel_lmsr_reserve_residual,lp_0:2,lp_0,2,76.89544115253482329230912321,1.056539729692677203509454976,1.056539729692677203509454976
monte_carlo,linear_lambda_0033_mc_0003,reference_parallel_lmsr_reserve_residual,lp_1:4,lp_1,4,104.1143386350097740869530061,1.000677356764757015665948587,1.000677356764757015665948587
monte_carlo,linear_lambda_0033_mc_0003,reference_parallel_lmsr_reserve_residual,lp_2:7,lp_2,7,95.50873339476889545741726090,0.9169729993941069272917634985,0.9169729993941069272917634985
monte_carlo,linear_lambda_0033_mc_0003,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,315.6115678118908636186754273,1.014430849102180507562758383,1.014430849102180507562758383
monte_carlo,linear_lambda_0033_mc_0003,global_state_fungible_fees_reserve_residual,lp_0:2,lp_0,2,76.89544115253482329230912321,1.056539729692677203509454976,1.056539729692677203509454976
monte_carlo,linear_lambda_0033_mc_0003,global_state_fungible_fees_reserve_residual,lp_1:4,lp_1,4,104.1143386350097740869530061,1.000677356764757015665948587,1.000677356764757015665948587
monte_carlo,linear_lambda_0033_mc_0003,global_state_fungible_fees_reserve_residual,lp_2:7,lp_2,7,95.50873339476889545741726090,0.9169729993941069272917634985,0.9169729993941069272917634985
monte_carlo,linear_lambda_0033_mc_0004,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,176.3318585188196671162695585,1.014534263310056070405817779,1.014534263310056070405817779
monte_carlo,linear_lambda_0033_mc_0004,reference_parallel_lmsr_reserve_residual,lp_0:7,lp_0,7,21.12571648924137025642290015,0.8978072828814893978102760467,0.8978072828814893978102760467
monte_carlo,linear_lambda_0033_mc_0004,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,176.3318585188196671162695585,1.014534263310056070405817779,1.014534263310056070405817779
monte_carlo,linear_lambda_0033_mc_0004,global_state_fungible_fees_reserve_residual,lp_0:7,lp_0,7,21.12571648924137025642290015,0.8978072828814893978102760468,0.8978072828814893978102760468
monte_carlo,linear_lambda_0033_mc_0005,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,178.1131467825381259975661235,1.024782995397125735322314311,1.024782995397125735322314311
monte_carlo,linear_lambda_0033_mc_0005,reference_parallel_lmsr_reserve_residual,lp_0:3,lp_0,3,60.28746788867961352531094739,1.083232466460634381747667796,1.083232466460634381747667796
monte_carlo,linear_lambda_0033_mc_0005,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,178.1131467825381259975661235,1.024782995397125735322314311,1.024782995397125735322314311
monte_carlo,linear_lambda_0033_mc_0005,global_state_fungible_fees_reserve_residual,lp_0:3,lp_0,3,60.28746788867961352531094739,1.083232466460634381747667796,1.083232466460634381747667796
monte_carlo,linear_lambda_0033_mc_0006,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,142.8176636600753229945822982,0.9600862625275802869722348418,0.9600862625275802869722348418
monte_carlo,linear_lambda_0033_mc_0006,reference_parallel_lmsr_reserve_residual,lp_0:3,lp_0,3,84.33890831656947830555479921,1.034672043205138014800777476,1.034672043205138014800777476
monte_carlo,linear_lambda_0033_mc_0006,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,142.8176636600753229945822982,0.9600862625275802869722348418,0.9600862625275802869722348418
monte_carlo,linear_lambda_0033_mc_0006,global_state_fungible_fees_reserve_residual,lp_0:3,lp_0,3,84.33890831656947830555479921,1.034672043205138014800777476,1.034672043205138014800777476
monte_carlo,linear_lambda_0033_mc_0007,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,148.1781933330768872153729724,0.9961222175140011141287277364,0.9961222175140011141287277364
monte_carlo,linear_lambda_0033_mc_0007,reference_parallel_lmsr_reserve_residual,lp_0:6,lp_0,6,32.07417463585316787809647362,0.9715646185953522738411476110,0.9715646185953522738411476110
monte_carlo,linear_lambda_0033_mc_0007,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,148.1781933330768872153729724,0.9961222175140011141287277364,0.9961222175140011141287277364
monte_carlo,linear_lambda_0033_mc_0007,global_state_fungible_fees_reserve_residual,lp_0:6,lp_0,6,32.07417463585316787809647362,0.9715646185953522738411476112,0.9715646185953522738411476112
monte_carlo,linear_lambda_0033_mc_0008,reference_parallel_lmsr_reserve_residual,creator:bootstrap,creator,1,320.4552521200812536312807781,1.029999298698644768732045125,1.029999298698644768732045125
monte_carlo,linear_lambda_0033_mc_0008,reference_parallel_lmsr_reserve_residual,lp_0:4,lp_0,4,73.99431032192377083525307663,1.016678329099413920677535919,1.016678329099413920677535919
monte_carlo,linear_lambda_0033_mc_0008,reference_parallel_lmsr_reserve_residual,lp_1:6,lp_1,6,39.95259980425266400515820839,0.9593255946951807215905087302,0.9593255946951807215905087302
monte_carlo,linear_lambda_0033_mc_0008,reference_parallel_lmsr_reserve_residual,lp_2:10,lp_2,10,35.29221304926030066785118333,0.8437458933310320834440378158,0.8437458933310320834440378158
monte_carlo,linear_lambda_0033_mc_0008,global_state_fungible_fees_reserve_residual,creator:bootstrap,creator,1,320.4552521200812536312807781,1.029999298698644768732045125,1.029999298698644768732045125
